"ttwa";"birth_year";"hh"
"E30000223";2000;0.10743801474380167
"E30000280";2000;0.1171875
"E30000189";2000;0.13777777715555553
"E30000270";2000;0.5
"E30000039";2000;0.25
"E30000187";2000;0.10059171417751483
"E30000262";2000;0.11111111088888888
"E30000029";2000;0.10743801474380166
"E30000242";2000;0.08160000000000002
"E30000110";2000;0.10222222124444441
"E30000267";2000;0.08112264400076888
"E30000182";2000;0.3125
"E30000161";2000;0.09722222144444444
"E30000246";2000;0.25
"E30000181";2000;1.0
"E30000159";2000;0.21875
"E30000292";2000;0.166666666
"E30000208";2000;0.11111111088888888
"E30000193";2000;0.142857142
"E30000046";2000;0.20000000000000004
"E30000235";2000;0.28
"E30000224";2000;0.125
"E30000219";2000;0.10743801474380167
"E30000203";2000;0.125
"E30000294";2000;0.09876543101234565
"E30000252";2000;1.0
"E30000160";2000;0.20661156866115704
"E30000240";2000;0.25
"E30000051";2000;0.25
"E30000168";2000;0.16049382683950617
"E30000205";2000;0.10743801474380167
"E30000184";2000;0.125
"E30000199";2000;0.5
"E30000162";2000;0.20000000000000004
"E30000291";2000;0.2222222211111111
"E30000287";2000;0.33333333266666665
"E30000064";2000;0.25
"E30000293";2000;0.18367346775510202
"E30000076";2000;0.375
"E30000277";2000;0.25
"E30000275";2000;0.20000000000000004
"E30000061";2000;0.11111111088888888
"E30000271";2000;0.2222222211111111
"E30000257";2000;0.25
"E30000095";2000;0.5
"E30000183";2000;0.12000000000000005
"E30000210";2000;1.0
"E30000054";2000;0.22222222111111112
"E30000163";2000;0.28
"E30000167";2000;1.0
"E30000232";2000;1.0
"E30000176";2000;0.28
"E30000227";2000;0.5
"E30000279";2000;0.25
"E30000274";2000;0.25
"E30000259";2000;1.0
"E30000173";2000;0.33333333266666665
"E30000177";2000;1.0
"E30000225";2000;0.2777777768888889
"E30000215";2000;1.0
"E30000192";2000;1.0
"E30000264";2000;0.5
"E30000290";2000;1.0
"E30000238";2000;1.0
"E30000260";2000;0.5
"E30000198";2000;1.0
"E30000282";2000;1.0
"E30000226";2000;1.0
"E30000218";2001;0.09374999916666665
"E30000196";2001;0.10046466791443673
"E30000212";2001;0.08259544085847
"E30000234";2001;0.05948206491964353
"E30000229";2001;0.09861212544192834
"E30000280";2001;0.09183673359183671
"E30000239";2001;0.07571428484285726
"E30000225";2001;0.16666666533333332
"E30000230";2001;0.0808
"E30000248";2001;0.05078125
"E30000237";2001;0.1141581616989797
"E30000222";2001;0.2768595035950411
"E30000245";2001;0.0625
"E30000202";2001;0.12962962859259258
"E30000283";2001;0.12244897855102038
"E30000281";2001;0.08666666593333337
"E30000224";2001;0.14000000000000004
"E30000093";2001;0.1015625
"E30000197";2001;0.07491081920332943
"E30000258";2001;0.07266435884429068
"E30000267";2001;0.05898490990397804
"E30000260";2001;0.15625
"E30000209";2001;0.08677685858677688
"E30000046";2001;0.2653061209795918
"E30000179";2001;0.06172839377160494
"E30000169";2001;0.05591445682512808
"E30000285";2001;0.10000000000000003
"E30000242";2001;0.07520000000000002
"E30000254";2001;0.09270216857988167
"E30000278";2001;0.15625
"E30000272";2001;0.07180020730280957
"E30000276";2001;0.091796875
"E30000266";2001;0.10617599999999984
"E30000256";2001;0.12197231754325258
"E30000180";2001;0.09065088685680477
"E30000187";2001;0.20000000000000004
"E30000191";2001;0.08875739462721897
"E30000268";2001;0.11627906823255817
"E30000201";2001;0.22222222111111112
"E30000250";2001;0.083984375
"E30000284";2001;0.05333333253333332
"E30000195";2001;0.08897959073469389
"E30000184";2001;0.18367346775510202
"E30000220";2001;0.05860113256710778
"E30000243";2001;0.17479191361236618
"E30000188";2001;0.07988980635261711
"E30000249";2001;0.05332359375748722
"E30000186";2001;0.07042253478873245
"E30000161";2001;0.09183673359183671
"E30000262";2001;0.18367346861224487
"E30000293";2001;0.12000000000000005
"E30000182";2001;0.12110726556401386
"E30000279";2001;0.28
"E30000275";2001;0.1428571411428571
"E30000288";2001;0.10330578423966943
"E30000192";2001;1.0
"E30000208";2001;0.18367346775510202
"E30000183";2001;0.09342560422837372
"E30000159";2001;0.18367346775510202
"E30000163";2001;0.5
"E30000164";2001;0.19444444372222214
"E30000292";2001;0.08884687944045368
"E30000206";2001;0.08641975213580244
"E30000241";2001;0.33333333266666665
"E30000253";2001;0.1428571411428571
"E30000233";2001;0.09465020557201644
"E30000175";2001;0.1700356711462544
"E30000255";2001;0.07479224191689751
"E30000162";2001;0.375
"E30000259";2001;0.5
"E30000219";2001;0.09722222144444444
"E30000289";2001;0.10726643495501732
"E30000172";2001;0.2222222211111111
"E30000204";2001;0.1020408151020408
"E30000211";2001;0.2777777768888889
"E30000228";2001;0.06666666580000001
"E30000061";2001;0.16049382683950617
"E30000193";2001;0.09375
"E30000160";2001;0.12396694039669423
"E30000165";2001;0.1280276810449827
"E30000108";2001;0.08000000000000003
"E30000135";2001;0.2222222211111111
"E30000247";2001;0.10059171417751483
"E30000214";2001;0.11999999919999998
"E30000110";2001;0.08163265208163263
"E30000240";2001;0.1428571411428571
"E30000205";2001;0.16049382683950617
"E30000029";2001;0.1288888876444444
"E30000261";2001;0.0586734683265306
"E30000273";2001;0.08033240813296398
"E30000189";2001;0.13494809582006917
"E30000244";2001;0.1875
"E30000231";2001;0.12244897855102038
"E30000124";2001;0.5
"E30000203";2001;0.16000000000000003
"E30000166";2001;0.10249307299722991
"E30000018";2001;0.18055555477777777
"E30000200";2001;0.1557093415570934
"E30000194";2001;0.33333333266666665
"E30000054";2001;0.20000000000000004
"E30000294";2001;0.09333333226666665
"E30000051";2001;0.1875
"E30000238";2001;0.375
"E30000095";2001;0.5
"E30000178";2001;1.0
"E30000223";2001;0.125
"E30000168";2001;0.10743801474380166
"E30000216";2001;0.125
"E30000287";2001;0.5
"E30000070";2001;0.25925925874074074
"E30000274";2001;0.2222222211111111
"E30000171";2001;0.11999999919999998
"E30000257";2001;0.16666666533333332
"E30000039";2001;0.2777777768888889
"E30000221";2001;0.12499999949999999
"E30000198";2001;1.0
"E30000170";2001;0.16000000000000003
"E30000190";2001;0.10059171417751483
"E30000277";2001;0.28
"E30000076";2001;0.20000000000000004
"E30000004";2001;0.125
"E30000064";2001;1.0
"E30000246";2001;0.33333333266666665
"E30000271";2001;0.16666666533333332
"E30000290";2001;0.5
"E30000185";2001;0.5
"E30000181";2001;1.0
"E30000263";2001;0.5
"E30000236";2001;1.0
"E30000199";2001;0.5
"E30000235";2001;0.33333333266666665
"E30000270";2001;0.33333333266666665
"E30000227";2001;0.5
"E30000252";2001;0.5
"E30000174";2001;0.5
"E30000210";2001;1.0
"E30000167";2001;1.0
"E30000264";2001;1.0
"E30000173";2001;0.5
"E30000176";2001;1.0
"E30000267";2002;0.06640368075016441
"E30000234";2002;0.04915231539049004
"E30000237";2002;0.07351103607496884
"E30000239";2002;0.047156974933796676
"E30000257";2002;0.10222222124444441
"E30000289";2002;0.07421875
"E30000256";2002;0.10920415092733567
"E30000288";2002;0.05889351423557412
"E30000185";2002;0.16666666533333332
"E30000224";2002;0.07015457673721763
"E30000250";2002;0.054784513756026276
"E30000182";2002;0.18000000000000005
"E30000186";2002;0.05164610209362018
"E30000167";2002;0.28
"E30000271";2002;0.13580246886419753
"E30000169";2002;0.063168
"E30000179";2002;0.0735965081876612
"E30000004";2002;0.0909090890909091
"E30000262";2002;0.15277777705555554
"E30000206";2002;0.0859375
"E30000212";2002;0.08784817801040723
"E30000166";2002;0.08264462680991737
"E30000018";2002;0.08128544272211717
"E30000175";2002;0.08218277345825116
"E30000188";2002;0.0594028918547246
"E30000180";2002;0.05024898017745586
"E30000176";2002;0.16666666533333332
"E30000193";2002;0.12244897869387754
"E30000249";2002;0.060546875
"E30000161";2002;0.1074380153801653
"E30000164";2002;0.08387864233551462
"E30000266";2002;0.06226084079719396
"E30000254";2002;0.07929362766481986
"E30000195";2002;0.10929156180776069
"E30000230";2002;0.045986218880948566
"E30000165";2002;0.07000000000000003
"E30000247";2002;0.08222222151111117
"E30000190";2002;0.07000000000000002
"E30000240";2002;0.0755555543111111
"E30000108";2002;0.05417814424609736
"E30000242";2002;0.056516723545559394
"E30000170";2002;0.06971904191675338
"E30000276";2002;0.06799572730366676
"E30000218";2002;0.07637455345543265
"E30000205";2002;0.10743801474380166
"E30000228";2002;0.08721965027483083
"E30000171";2002;0.13580246853086422
"E30000070";2002;0.08875739462721897
"E30000252";2002;0.33333333266666665
"E30000259";2002;0.16666666533333332
"E30000285";2002;0.10204081553061223
"E30000272";2002;0.06994328812287334
"E30000046";2002;0.10743801474380167
"E30000278";2002;0.12396694039669423
"E30000273";2002;0.08641975291358023
"E30000172";2002;0.18367346775510202
"E30000160";2002;0.13580246886419753
"E30000223";2002;0.24000000000000007
"E30000199";2002;0.16666666533333332
"E30000196";2002;0.04986332240682445
"E30000061";2002;0.09333333226666665
"E30000261";2002;0.05917355286280996
"E30000238";2002;0.28
"E30000187";2002;0.09876543123456785
"E30000283";2002;0.0909090890909091
"E30000203";2002;0.0909090890909091
"E30000191";2002;0.10657596275736961
"E30000076";2002;0.12499999949999999
"E30000231";2002;0.06559999999999998
"E30000095";2002;0.20000000000000004
"E30000054";2002;0.20000000000000004
"E30000202";2002;0.12018140477097508
"E30000222";2002;0.0703124992083333
"E30000281";2002;0.1000355990857956
"E30000233";2002;0.06289046136609741
"E30000229";2002;0.06574394371626294
"E30000225";2002;0.375
"E30000268";2002;0.06222222134444443
"E30000110";2002;0.08917954701545784
"E30000291";2002;0.20000000000000004
"E30000214";2002;0.141289437303155
"E30000184";2002;0.09375
"E30000220";2002;0.05325443679684421
"E30000243";2002;0.09248242130124396
"E30000292";2002;0.1190926263137996
"E30000253";2002;0.08875739462721897
"E30000255";2002;0.09274563719375577
"E30000197";2002;0.07840000000000001
"E30000246";2002;0.25
"E30000189";2002;0.12482853198628253
"E30000245";2002;0.08722222131111114
"E30000204";2002;0.07653061111224488
"E30000163";2002;0.21875
"E30000200";2002;0.072265625
"E30000219";2002;0.062381850926276024
"E30000162";2002;0.2653061209795918
"E30000135";2002;0.20000000000000004
"E30000209";2002;0.08163265201020407
"E30000227";2002;0.5
"E30000277";2002;0.1428571411428571
"E30000287";2002;0.2653061209795918
"E30000274";2002;0.12000000000000005
"E30000279";2002;0.22448979436734695
"E30000280";2002;0.09750566782766443
"E30000248";2002;0.05777777711111114
"E30000294";2002;0.08163265179591835
"E30000192";2002;0.25
"E30000208";2002;0.15702479170247935
"E30000201";2002;0.16666666533333332
"E30000284";2002;0.08099173471735534
"E30000159";2002;0.13580246886419753
"E30000221";2002;0.0975056678276644
"E30000244";2002;0.11934156354732507
"E30000270";2002;0.14000000000000004
"E30000293";2002;0.08587257434903046
"E30000093";2002;0.08500000000000002
"E30000275";2002;0.625
"E30000260";2002;0.09183673359183671
"E30000226";2002;0.33333333266666665
"E30000173";2002;0.18367346775510202
"E30000258";2002;0.1020408151020408
"E30000183";2002;0.10059171417751483
"E30000194";2002;0.33333333266666665
"E30000264";2002;0.125
"E30000168";2002;0.05917159652071003
"E30000051";2002;0.18367346775510202
"E30000241";2002;0.09183673359183672
"E30000124";2002;0.25
"E30000177";2002;0.25
"E30000216";2002;0.16666666533333332
"E30000106";2002;0.10743801474380167
"E30000029";2002;0.061224488775510184
"E30000211";2002;0.15625
"E30000039";2002;0.16666666533333332
"E30000263";2002;0.33333333266666665
"E30000147";2002;0.5
"E30000236";2002;0.1428571411428571
"E30000232";2002;0.5
"E30000235";2002;0.12396694039669423
"E30000210";2002;0.16666666533333332
"E30000286";2002;0.33333333266666665
"E30000215";2002;0.20000000000000004
"E30000290";2002;0.33333333266666665
"E30000198";2002;0.28
"E30000178";2002;0.28
"E30000064";2002;0.25
"E30000282";2002;1.0
"E30000276";2003;0.10724851975147923
"E30000234";2003;0.04978254316969933
"E30000212";2003;0.04704893839718548
"E30000230";2003;0.043637061763168075
"E30000256";2003;0.08099773111655316
"E30000249";2003;0.07479224261163447
"E30000254";2003;0.06111111002222221
"E30000191";2003;0.07266435855017299
"E30000179";2003;0.07781246279801139
"E30000279";2003;0.08033240813296398
"E30000294";2003;0.07561436561814734
"E30000266";2003;0.05979671153546714
"E30000108";2003;0.08356290061891647
"E30000070";2003;0.13580246819753086
"E30000182";2003;0.09640831615879013
"E30000135";2003;0.11111111088888888
"E30000076";2003;0.08333333225000004
"E30000267";2003;0.054953340439249744
"E30000278";2003;0.09500000000000003
"E30000247";2003;0.06721536337722904
"E30000124";2003;0.1875
"E30000039";2003;0.15625
"E30000275";2003;0.13888888827777776
"E30000203";2003;0.1015625
"E30000289";2003;0.06143667172778833
"E30000280";2003;0.06944444322222226
"E30000264";2003;0.16000000000000006
"E30000222";2003;0.06959999999999997
"E30000261";2003;0.047985512235400624
"E30000228";2003;0.06049149248582232
"E30000225";2003;0.10249307299722991
"E30000214";2003;0.06285714182857147
"E30000237";2003;0.06971836687622761
"E30000190";2003;0.0688
"E30000175";2003;0.05902777718055551
"E30000169";2003;0.06506666590666664
"E30000220";2003;0.04790123383209879
"E30000218";2003;0.06275597718456867
"E30000272";2003;0.056528924961983494
"E30000229";2003;0.06219577975229861
"E30000240";2003;0.18005540002216075
"E30000196";2003;0.05638178227972766
"E30000242";2003;0.04578563926742974
"E30000183";2003;0.06887755012244896
"E30000177";2003;0.1875
"E30000233";2003;0.06378600754732508
"E30000283";2003;0.09876543101234564
"E30000268";2003;0.09094229265230105
"E30000248";2003;0.06233840739500149
"E30000018";2003;0.08884687944045366
"E30000250";2003;0.05839002106235837
"E30000239";2003;0.045390624999999955
"E30000284";2003;0.047588526343214234
"E30000244";2003;0.09374999950000003
"E30000258";2003;0.109375
"E30000281";2003;0.054869289464521735
"E30000260";2003;0.08875739462721897
"E30000193";2003;0.04315886047750233
"E30000224";2003;0.07555555524444446
"E30000231";2003;0.07421875
"E30000221";2003;0.0763888877777778
"E30000170";2003;0.08172635366758497
"E30000216";2003;0.10059171417751483
"E30000166";2003;0.09090908993939398
"E30000223";2003;0.07479224191689751
"E30000204";2003;0.0734072011523546
"E30000255";2003;0.056711758028095735
"E30000243";2003;0.10133136028402356
"E30000285";2003;0.0859375
"E30000188";2003;0.05986137271581602
"E30000210";2003;0.16000000000000006
"E30000219";2003;0.05375000000000001
"E30000245";2003;0.055886194350994324
"E30000271";2003;0.07500000000000004
"E30000200";2003;0.07812499920833332
"E30000061";2003;0.0859375
"E30000165";2003;0.064453125
"E30000195";2003;0.07074910710582645
"E30000209";2003;0.054421767578231306
"E30000227";2003;0.2222222211111111
"E30000180";2003;0.047101192648682934
"E30000171";2003;0.10059171486982253
"E30000253";2003;0.07520000000000002
"E30000292";2003;0.07407407325925926
"E30000202";2003;0.058739764053399805
"E30000167";2003;0.16666666533333332
"E30000288";2003;0.04999999923333333
"E30000186";2003;0.06980671720604252
"E30000206";2003;0.0649999993
"E30000226";2003;0.22448979436734695
"E30000110";2003;0.08033240886980614
"E30000273";2003;0.04683195498622592
"E30000164";2003;0.10767400243069607
"E30000160";2003;0.11418685008304501
"E30000211";2003;0.18000000000000002
"E30000197";2003;0.06375000000000001
"E30000176";2003;0.12499999899999999
"E30000290";2003;0.1875
"E30000194";2003;0.20000000000000004
"E30000064";2003;0.24000000000000007
"E30000159";2003;0.18367346775510202
"E30000189";2003;0.07851851779259261
"E30000029";2003;0.07407407325925924
"E30000173";2003;0.12396694039669423
"E30000163";2003;0.10034601982698962
"E30000208";2003;0.10743801474380167
"E30000277";2003;0.09333333226666665
"E30000184";2003;0.08356290067952253
"E30000286";2003;0.2777777768888889
"E30000046";2003;0.09333333226666662
"E30000162";2003;0.1020408151020408
"E30000095";2003;0.375
"E30000274";2003;0.1122448970408163
"E30000205";2003;0.1288888876444444
"E30000201";2003;0.0755555543111111
"E30000106";2003;0.18367346775510202
"E30000168";2003;0.06213017625443787
"E30000241";2003;0.09722222144444444
"E30000054";2003;0.20000000000000004
"E30000178";2003;0.375
"E30000252";2003;0.33333333266666665
"E30000259";2003;0.33333333266666665
"E30000093";2003;0.1173469381530612
"E30000198";2003;0.33333333266666665
"E30000293";2003;0.07958477397231836
"E30000004";2003;0.13
"E30000187";2003;0.0934256045813149
"E30000172";2003;0.0859375
"E30000291";2003;0.2653061209795918
"E30000262";2003;0.0737240060037807
"E30000192";2003;0.16666666533333332
"E30000282";2003;0.25
"E30000161";2003;0.08024691253086416
"E30000235";2003;0.21875
"E30000051";2003;0.15625
"E30000257";2003;0.14000000000000004
"E30000270";2003;0.25
"E30000238";2003;0.2653061209795918
"E30000263";2003;0.13580246886419753
"E30000185";2003;0.16666666533333332
"E30000246";2003;0.11111111088888888
"E30000232";2003;0.25
"E30000215";2003;0.33333333266666665
"E30000236";2003;1.0
"E30000181";2003;0.5
"E30000174";2003;0.25
"E30000147";2003;1.0
"E30000287";2003;1.0
"E30000199";2003;0.16666666533333332
"E30000237";2004;0.1367863884990546
"E30000239";2004;0.05299903743269828
"E30000169";2004;0.06273483853697988
"E30000273";2004;0.0798611103888889
"E30000209";2004;0.0946930275171696
"E30000248";2004;0.05777777682222222
"E30000280";2004;0.07291666583333335
"E30000108";2004;0.05078125
"E30000294";2004;0.07
"E30000173";2004;0.18367346775510202
"E30000180";2004;0.09264053170562123
"E30000196";2004;0.07918367270204077
"E30000166";2004;0.12500000000000003
"E30000214";2004;0.0752
"E30000230";2004;0.059687499999999935
"E30000234";2004;0.06274225551580553
"E30000233";2004;0.0498866201133787
"E30000186";2004;0.05103969659659732
"E30000285";2004;0.09750566801814065
"E30000054";2004;0.5
"E30000218";2004;0.12211712094080135
"E30000268";2004;0.07787577316644781
"E30000284";2004;0.07039999999999998
"E30000231";2004;0.0644718791577503
"E30000245";2004;0.0716666658
"E30000188";2004;0.07479224251338866
"E30000263";2004;0.25
"E30000184";2004;0.10204081553061221
"E30000191";2004;0.09739368979149515
"E30000267";2004;0.0733119949760706
"E30000266";2004;0.09086401723140286
"E30000212";2004;0.09103953989795918
"E30000243";2004;0.10400390625
"E30000220";2004;0.09688581191003458
"E30000204";2004;0.1379962181096408
"E30000004";2004;0.12110726579930797
"E30000018";2004;0.11934156354732506
"E30000256";2004;0.11791874710717319
"E30000182";2004;0.08875739462721897
"E30000202";2004;0.048752833247165554
"E30000249";2004;0.05306971822615331
"E30000288";2004;0.05916727526515705
"E30000211";2004;0.20000000000000004
"E30000255";2004;0.10899653867820067
"E30000175";2004;0.09533201728336624
"E30000254";2004;0.06858710504252405
"E30000271";2004;0.1715976314792899
"E30000046";2004;0.12396694039669423
"E30000229";2004;0.10151998421767695
"E30000200";2004;0.1508875728816568
"E30000289";2004;0.04986149457617732
"E30000275";2004;0.07407407325925926
"E30000250";2004;0.07536927080292885
"E30000197";2004;0.24074073992592596
"E30000261";2004;0.06134259124074073
"E30000168";2004;0.0929705204580499
"E30000259";2004;0.375
"E30000247";2004;0.06371191011634353
"E30000164";2004;0.09968399782706108
"E30000228";2004;0.0804938263506173
"E30000282";2004;1.0
"E30000195";2004;0.08012675274875516
"E30000179";2004;0.08639053160946747
"E30000292";2004;0.09917355246280993
"E30000160";2004;0.1288888876444444
"E30000221";2004;0.12471655214058963
"E30000257";2004;0.15976331192899404
"E30000278";2004;0.11242603372781068
"E30000246";2004;0.1735537173553719
"E30000281";2004;0.09141274144228988
"E30000210";2004;0.20000000000000004
"E30000190";2004;0.12396694103305787
"E30000276";2004;0.10677685904132225
"E30000147";2004;0.5
"E30000293";2004;0.08875739462721897
"E30000253";2004;0.12000000000000005
"E30000183";2004;0.1111111103888889
"E30000225";2004;0.109375
"E30000039";2004;0.18367346775510202
"E30000272";2004;0.1379123836246619
"E30000172";2004;0.15625
"E30000283";2004;0.08641975291358021
"E30000187";2004;0.09333333226666662
"E30000222";2004;0.09297052017233562
"E30000242";2004;0.08491076091400761
"E30000219";2004;0.08506616108128541
"E30000185";2004;0.1428571411428571
"E30000236";2004;0.1851851848148148
"E30000165";2004;0.12396694139669423
"E30000223";2004;0.12499999899999999
"E30000061";2004;0.19526627057988163
"E30000258";2004;0.13888888827777776
"E30000051";2004;0.2222222211111111
"E30000189";2004;0.1035502946804734
"E30000208";2004;0.11911357164542936
"E30000029";2004;0.1428571411428571
"E30000170";2004;0.09917355264462811
"E30000171";2004;0.09141274056509695
"E30000198";2004;1.0
"E30000161";2004;0.08650518945328721
"E30000224";2004;0.10416666558333335
"E30000244";2004;0.14197530746913584
"E30000205";2004;0.15976331192899404
"E30000241";2004;0.1428571417142857
"E30000277";2004;0.22448979436734695
"E30000206";2004;0.11538461407692312
"E30000110";2004;0.14285714142857148
"E30000162";2004;0.25
"E30000286";2004;0.20000000000000004
"E30000163";2004;0.20000000000000004
"E30000070";2004;0.20661156866115704
"E30000201";2004;0.1428571411428571
"E30000159";2004;0.33333333266666665
"E30000240";2004;0.0934256045813149
"E30000262";2004;0.1379962181096408
"E30000203";2004;0.28
"E30000264";2004;0.33333333266666665
"E30000194";2004;0.375
"E30000199";2004;0.20000000000000004
"E30000178";2004;0.5555555544444445
"E30000291";2004;0.1428571411428571
"E30000093";2004;0.19387755012244898
"E30000279";2004;0.12000000000000005
"E30000193";2004;0.09027777655555556
"E30000135";2004;0.25
"E30000274";2004;0.18367346775510202
"E30000290";2004;0.33333333266666665
"E30000216";2004;0.09722222144444444
"E30000176";2004;0.5555555544444445
"E30000260";2004;0.16666666533333332
"E30000232";2004;1.0
"E30000064";2004;0.25
"E30000226";2004;0.2653061209795918
"E30000215";2004;0.5
"E30000227";2004;0.33333333266666665
"E30000076";2004;0.20000000000000004
"E30000177";2004;0.5555555544444445
"E30000252";2004;1.0
"E30000192";2004;0.33333333266666665
"E30000287";2004;0.33333333266666665
"E30000124";2004;0.5555555544444445
"E30000235";2004;1.0
"E30000174";2004;0.33333333266666665
"E30000270";2004;0.5
"E30000243";2005;0.06451612812903224
"E30000245";2005;0.06722189026888756
"E30000284";2005;0.06370370314074075
"E30000272";2005;0.07465277693055554
"E30000234";2005;0.06231000683268968
"E30000211";2005;0.15625
"E30000169";2005;0.0712688028875926
"E30000212";2005;0.08885215735390256
"E30000256";2005;0.09424036198820855
"E30000208";2005;0.14285714199999996
"E30000222";2005;0.07555555464444447
"E30000164";2005;0.06941972141473826
"E30000200";2005;0.07198096228792389
"E30000237";2005;0.1325729106607471
"E30000289";2005;0.07166337818277452
"E30000273";2005;0.06371191001108038
"E30000004";2005;0.09333333226666665
"E30000276";2005;0.09818181763636358
"E30000228";2005;0.13520408029591835
"E30000268";2005;0.1281632646938775
"E30000186";2005;0.07167572827978258
"E30000249";2005;0.05134947973702427
"E30000229";2005;0.06169410794167823
"E30000225";2005;0.1404958660495868
"E30000231";2005;0.07818930025514402
"E30000180";2005;0.057613167812757146
"E30000250";2005;0.05568130260434586
"E30000258";2005;0.12110726556401386
"E30000193";2005;0.15192743673922907
"E30000188";2005;0.06808388287216315
"E30000187";2005;0.09342560458131491
"E30000205";2005;0.12287334467296784
"E30000271";2005;0.10775047123629485
"E30000204";2005;0.08734693773877548
"E30000247";2005;0.07084910590914009
"E30000266";2005;0.06332780972449713
"E30000209";2005;0.14387633672057074
"E30000267";2005;0.0700954853680556
"E30000293";2005;0.08916323713305896
"E30000239";2005;0.05629199376473224
"E30000218";2005;0.07922419333990803
"E30000281";2005;0.0821256028888889
"E30000197";2005;0.07644627991735539
"E30000221";2005;0.11111111048888894
"E30000179";2005;0.10364852863906066
"E30000254";2005;0.07291666604166663
"E30000195";2005;0.10946745468639045
"E30000230";2005;0.07360537089462814
"E30000261";2005;0.09023668534023663
"E30000170";2005;0.057777776888888875
"E30000201";2005;0.0703125
"E30000246";2005;0.09333333226666665
"E30000294";2005;0.08838568280350614
"E30000166";2005;0.06790123309876543
"E30000255";2005;0.07396449580473374
"E30000220";2005;0.10204081524489794
"E30000214";2005;0.06721536337722905
"E30000242";2005;0.07359999999999998
"E30000270";2005;0.28
"E30000287";2005;0.1428571411428571
"E30000219";2005;0.15576694326516047
"E30000216";2005;0.13888888827777776
"E30000196";2005;0.08478526767169746
"E30000110";2005;0.07085463828049668
"E30000233";2005;0.0603613986166859
"E30000029";2005;0.14559999999999998
"E30000286";2005;0.5
"E30000165";2005;0.06879999999999999
"E30000171";2005;0.15432098690123455
"E30000288";2005;0.13110342078815848
"E30000183";2005;0.11564625759183675
"E30000283";2005;0.11909262631379958
"E30000054";2005;0.11111111022222221
"E30000280";2005;0.11153118959546313
"E30000159";2005;0.16955017193079583
"E30000191";2005;0.1266666660666667
"E30000290";2005;0.375
"E30000203";2005;0.15625
"E30000175";2005;0.06959999999999998
"E30000184";2005;0.06944444355555557
"E30000253";2005;0.16000000000000003
"E30000223";2005;0.1851851848148148
"E30000176";2005;0.25
"E30000260";2005;0.11111111088888888
"E30000189";2005;0.11385459510836761
"E30000206";2005;0.056245434511322134
"E30000039";2005;0.15625
"E30000202";2005;0.056640625
"E30000161";2005;0.10650887479881663
"E30000018";2005;0.08367626869410148
"E30000168";2005;0.11564625759183675
"E30000172";2005;0.5555555544444445
"E30000108";2005;0.09171597513017755
"E30000106";2005;0.5
"E30000248";2005;0.070387337513536
"E30000182";2005;0.08444444328888887
"E30000160";2005;0.1377777766222222
"E30000240";2005;0.15570934191003455
"E30000162";2005;0.20000000000000004
"E30000235";2005;0.16666666533333332
"E30000163";2005;0.16666666533333332
"E30000185";2005;0.2222222211111111
"E30000192";2005;0.28
"E30000224";2005;0.0867768583140496
"E30000292";2005;0.07180020723829346
"E30000226";2005;0.25
"E30000262";2005;0.15976331192899404
"E30000244";2005;0.11245674635986155
"E30000263";2005;0.5555555544444445
"E30000199";2005;0.33333333266666665
"E30000285";2005;0.5510204072653061
"E30000124";2005;0.1597633119289941
"E30000279";2005;0.09183673359183671
"E30000275";2005;0.0909090890909091
"E30000264";2005;0.25
"E30000061";2005;0.172839505271605
"E30000174";2005;1.0
"E30000274";2005;0.18367346775510202
"E30000070";2005;0.1020408151020408
"E30000241";2005;0.14000000000000007
"E30000277";2005;0.1111111102222222
"E30000064";2005;0.25
"E30000093";2005;0.09500000000000003
"E30000278";2005;0.1015625
"E30000190";2005;0.12396694039669423
"E30000167";2005;1.0
"E30000051";2005;0.12000000000000005
"E30000291";2005;0.16000000000000006
"E30000238";2005;0.15625
"E30000252";2005;0.2222222211111111
"E30000177";2005;0.25
"E30000232";2005;0.28
"E30000257";2005;0.12000000000000005
"E30000181";2005;0.5
"E30000227";2005;0.25
"E30000046";2005;0.3600000000000001
"E30000215";2005;0.33333333266666665
"E30000173";2005;0.28
"E30000194";2005;0.28
"E30000236";2005;0.1428571411428571
"E30000135";2005;0.28
"E30000198";2005;0.33333333266666665
"E30000076";2005;0.22448979436734695
"E30000282";2005;1.0
"E30000147";2005;1.0
"E30000259";2005;1.0
"E30000178";2005;0.5
"E30000210";2005;1.0
"E30000160";2006;0.08680555452777781
"E30000186";2006;0.07720995152065727
"E30000209";2006;0.08333333199999998
"E30000278";2006;0.09375
"E30000234";2006;0.061680297771921584
"E30000268";2006;0.07079119428316476
"E30000164";2006;0.1051423316152433
"E30000289";2006;0.08163265236734694
"E30000276";2006;0.11979547050182618
"E30000231";2006;0.0699432876446125
"E30000250";2006;0.055171086976547545
"E30000266";2006;0.08277362466389158
"E30000272";2006;0.09288194401388884
"E30000188";2006;0.08336636154921394
"E30000039";2006;0.20000000000000004
"E30000281";2006;0.05921052505263163
"E30000167";2006;0.33333333266666665
"E30000267";2006;0.06540148869952052
"E30000237";2006;0.10240650902839338
"E30000288";2006;0.0686784588366285
"E30000239";2006;0.05994912629350202
"E30000242";2006;0.0924482062276676
"E30000275";2006;0.171875
"E30000165";2006;0.11772853056509698
"E30000166";2006;0.09551020317551018
"E30000054";2006;0.25
"E30000200";2006;0.08448753368975075
"E30000169";2006;0.07264967965748333
